"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"55","RT @IOT_RR: Forget the Internet of Things, Focus on Internet of Energy http://t.co/7uEOYczRNs",FALSE,0,NA,2015-04-24 10:58:04,FALSE,NA,"591556708591226880",NA,"<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for Android Tablets</a>","icterusicterus",2,TRUE,FALSE,NA,NA
"56","Forget the Internet of Things, Focus on Internet of Energy – http://t.co/DTi8DymSck http://t.co/eZake7RZav",FALSE,0,NA,2015-04-24 10:38:24,FALSE,NA,"591551757802610690",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","PluggedInMatrix",0,FALSE,FALSE,NA,NA
"57","RT @SAPIntelligence: The Internet of Things Powers Safety, Security and Ways to Save Energy http://t.co/wLjTPEUYSb #sapcrm",FALSE,0,NA,2015-04-24 10:24:21,FALSE,NA,"591548221467414528",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","iamshaansk",1,TRUE,FALSE,NA,NA
"58","Forget the Internet of Things, Focus on Internet of Energy - http://t.co/TmGGioXsU2 http://t.co/ldIsvFZJk0 #InternetOfThings",FALSE,0,NA,2015-04-24 10:03:11,FALSE,NA,"591542897108987904",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","kevinaggett1",0,FALSE,FALSE,NA,NA
"59","#IoT Learn How to Add Energy Harvesting to Your IoT Apps #tech http://t.co/bEe4zQxJLx #bigdata",FALSE,0,NA,2015-04-24 09:58:25,FALSE,NA,"591541694866194432",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","Things_Internet",5,FALSE,FALSE,NA,NA
"60","How Harvested Energy Will Shape the Internet of Things and Smart Cities https://t.co/hNu8FfLbHy",FALSE,0,NA,2015-04-24 09:17:59,FALSE,NA,"591531519895822337",NA,"<a href=""http://www.linkedin.com/"" rel=""nofollow"">LinkedIn</a>","smartcitieslive",0,FALSE,FALSE,NA,NA
"61","RT @IOT_RR: Forget the Internet of Things, Focus on Internet of Energy http://t.co/7uEOYczRNs",FALSE,0,NA,2015-04-24 09:16:08,FALSE,NA,"591531054651088896",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","morganemathern1",2,TRUE,FALSE,NA,NA
"62","RT @ricveal: The Internet of Things will reduce energy use http://t.co/5dvG4JupQM",FALSE,0,NA,2015-04-24 08:52:58,FALSE,NA,"591525226925715456",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","japargon",1,TRUE,FALSE,NA,NA
"63","RT @sapoem: ""Forget the Internet of Things, Focus on Internet of Energy"" says Tom Siebel #video #smartgrid #iot http://t.co/QTBWXfGodP … vi…",FALSE,0,NA,2015-04-24 08:31:43,FALSE,NA,"591519876499509249",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SimonMParis",3,TRUE,FALSE,NA,NA
"64","Energy-generating clothes and smart lights join the Internet of Things http://t.co/M2UOiJJ8Yg (via juice.li) http://t.co/HGmlsOjbJt",FALSE,0,NA,2015-04-24 08:15:55,FALSE,NA,"591515900861411328",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","cjemichael",0,FALSE,FALSE,NA,NA
"65","A top Internet of Things device will help reduce energy use on a large scale - http://t.co/9TXiyMHkPs",FALSE,1,NA,2015-04-24 08:09:39,FALSE,NA,"591514323509383170",NA,"<a href=""http://klout.com"" rel=""nofollow"">Post with Klout</a>","Nina_Esser",0,FALSE,FALSE,NA,NA
"66","RT @sapoem: ""Forget the Internet of Things, Focus on Internet of Energy"" says Tom Siebel #video #smartgrid #iot http://t.co/QTBWXfGodP … vi…",FALSE,0,NA,2015-04-24 08:00:57,FALSE,NA,"591512135131213825",NA,"<a href=""http://denbot.co"" rel=""nofollow"">DenBotApp</a>","LScatorchia",3,TRUE,FALSE,NA,NA
"67","RT @sapoem: ""Forget the Internet of Things, Focus on Internet of Energy"" says Tom Siebel #video #smartgrid #iot http://t.co/QTBWXfGodP … vi…",FALSE,0,NA,2015-04-24 08:00:56,FALSE,NA,"591512131800932352",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","roan_IOT",3,TRUE,FALSE,NA,NA
"68","Forget the Internet of Things, Focus on Internet of Energy http://t.co/PAajlfpPAy",FALSE,0,NA,2015-04-24 08:00:41,FALSE,NA,"591512066227183616",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NikkBishopSmit",0,FALSE,FALSE,NA,NA
"69","""Internet of Things"" need to focus  on ""Internet of Energy""",FALSE,0,NA,2015-04-24 07:22:37,FALSE,NA,"591502487519014912",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","puneetarora2000",0,FALSE,FALSE,NA,NA
"70","RT @PierreMetivier: ""Forget the Internet of Things, Focus on Internet of Energy"" says Tom Siebel #video #smartgrid #iot http://t.co/vSobmLy…",FALSE,0,NA,2015-04-24 07:17:50,FALSE,NA,"591501285070778369",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FGIFrance",2,TRUE,FALSE,NA,NA
"71","""Forget the Internet of Things, Focus on Internet of Energy"" says Tom Siebel #video #smartgrid #iot http://t.co/QTBWXfGodP … via @TheStreet",FALSE,1,NA,2015-04-24 07:16:03,FALSE,NA,"591500836020191233",NA,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","sapoem",3,FALSE,FALSE,NA,NA
"72","RT @PierreMetivier: ""Forget the Internet of Things, Focus on Internet of Energy"" says Tom Siebel #video #smartgrid #iot http://t.co/vSobmLy…",FALSE,0,NA,2015-04-24 07:14:13,FALSE,NA,"591500374411841536",NA,"<a href=""http://denbot.co"" rel=""nofollow"">DenBotApp</a>","EnventorsLab",2,TRUE,FALSE,NA,NA
"73","""Forget the Internet of Things, Focus on Internet of Energy"" says Tom Siebel #video #smartgrid #iot http://t.co/vSobmLyKl6 via @TheStreet",FALSE,1,NA,2015-04-24 07:14:12,FALSE,NA,"591500370834132992",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","PierreMetivier",2,FALSE,FALSE,NA,NA
"74","RT @5of100: ""Forget the #InternetofThings, Focus on Internet of Energy"" http://t.co/fmXWFDh2zc #IoT #M2M #ROI #bigdata #greentech #maintena…",FALSE,0,NA,2015-04-24 06:56:26,FALSE,NA,"591495900876288001",NA,"<a href=""http://www.simbasystems.com"" rel=""nofollow"">NoSQLDigest</a>","NoSQLDigest",1,TRUE,FALSE,NA,NA
"75","Forget the Internet of Things, Focus on Internet of Energy http://t.co/7uEOYczRNs",FALSE,2,NA,2015-04-24 06:50:43,FALSE,NA,"591494461454057474",NA,"<a href=""http://ww.rightrelevance.com"" rel=""nofollow"">iotrr</a>","IOT_RR",2,FALSE,FALSE,NA,NA
"76","Forget the Internet of Things#IoT, Focus on Internet of Energy
http://t.co/TVvYLGOmX8",FALSE,0,NA,2015-04-24 06:30:14,FALSE,NA,"591489307862372352",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","Mobodexter",0,FALSE,FALSE,NA,NA
"77","RT @greensboro_nc: #iot Forget the Internet of Things, Focus on Internet of Energy -… http://t.co/ZfTwpqNipG #InternetOfThings http://t.co/…",FALSE,0,NA,2015-04-24 06:21:28,FALSE,NA,"591487097598398466",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","themis__a",11,TRUE,FALSE,NA,NA
"78","""Forget the #InternetofThings, Focus on Internet of Energy"" http://t.co/fmXWFDh2zc #IoT #M2M #ROI #bigdata #greentech #maintenance",FALSE,2,NA,2015-04-24 06:19:57,FALSE,NA,"591486719976865792",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","5of100",1,FALSE,FALSE,NA,NA
