"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"143","RT @Siemens_SG: Curious about Evolving #Analytics? Learn more as CTO Larsh Johnson speaks @ets_conference on 3/25! #ets15 #smartcities",FALSE,0,NA,2015-03-23 22:39:07,FALSE,NA,"580136720856797184",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jasonsrodriguez",2,TRUE,FALSE,NA,NA
"144","RT @Siemens_SG: Find out, ""What's next for the grid &amp; #utilities."" Coverage of our CTO Larsh Johnson @ets_conference on 3/25! #ets15 #smart…",FALSE,0,NA,2015-03-23 22:38:17,FALSE,NA,"580136510189535232",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jasonsrodriguez",6,TRUE,FALSE,NA,NA
"145","Join us for our next UFO alien conference the weekend of August 28. Tickets @ http://t.co/VhFsfZQGmg #aliens #ETs http://t.co/zi4QDzXDLz",FALSE,0,NA,2015-03-23 22:08:08,FALSE,NA,"580128924761489409",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ReverendPolk",0,FALSE,FALSE,NA,NA
"146","RT @Siemens_SG: Curious about Evolving #Analytics? Learn more as CTO Larsh Johnson speaks @ets_conference on 3/25! #ets15 #smartcities",FALSE,0,NA,2015-03-23 18:24:28,FALSE,NA,"580072637071777792",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","homezillaorguk",2,TRUE,FALSE,NA,NA
"147","Curious about Evolving #Analytics? Learn more as CTO Larsh Johnson speaks @ets_conference on 3/25! #ets15 #smartcities",FALSE,0,NA,2015-03-23 18:20:07,FALSE,NA,"580071540127039488",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","Siemens_SG",2,FALSE,FALSE,NA,NA
"148","@C3Energy Looking forward to keynote speaker Thomas M. Siebel, make sure you're there this week to see at ETS15! @zpryme_research 
#ETS15",FALSE,0,"C3Energy",2015-03-23 18:03:59,FALSE,NA,"580067483278704640","80626325","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ets_conference",2,FALSE,FALSE,NA,NA
"149","@austinenergy Come and check out keynote speaker Larry Weis at ETS15 this week! @zpryme_research",FALSE,0,"austinenergy",2015-03-23 18:02:12,FALSE,NA,"580067033821237249","17515254","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ets_conference",2,FALSE,FALSE,NA,NA
"150","@Oncor You're not going to want to miss Bob Shapard, keynote speaker at ETS15 this week! @zpryme_research 
#ETS15",FALSE,0,"oncor",2015-03-23 18:01:21,FALSE,NA,"580066821220352000","20518600","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ets_conference",2,FALSE,FALSE,NA,NA
"151","@LCRA What will it take to power the future? Learn more with Phil Wilson at ETS15! @zpryme_research 
#ETS15",FALSE,0,"LCRA",2015-03-23 17:58:43,FALSE,NA,"580066155190050816","55350568","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ets_conference",2,FALSE,FALSE,NA,NA
"152","What will it take to power the future? Learn more with Hunt Utility Services David Campbell at ETS15 @zpryme_research 
#ETS15",FALSE,0,NA,2015-03-23 17:56:21,FALSE,NA,"580065560517472256",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ets_conference",2,FALSE,FALSE,NA,NA
"153","RT @Siemens_SG: Find out, ""What's next for the grid &amp; #utilities."" Coverage of our CTO Larsh Johnson @ets_conference on 3/25! #ets15 #smart…",FALSE,0,NA,2015-03-23 17:55:22,FALSE,NA,"580065313829494784",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ets_conference",6,TRUE,FALSE,NA,NA
"154","Find out, ""What's next for the grid &amp; #utilities."" Coverage of our CTO Larsh Johnson @ets_conference on 3/25! #ets15 #smartcities",FALSE,4,NA,2015-03-23 17:55:05,FALSE,NA,"580065244275466240",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","Siemens_SG",6,FALSE,FALSE,NA,NA
"155","@DirectEnergy Learn more about the future of energy and energy tech market trends with Badar Khan at ETS15 @zpryme_research 
#ETS15",FALSE,0,"DirectEnergy",2015-03-23 17:53:13,FALSE,NA,"580064773104005121","16187972","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ets_conference",2,FALSE,FALSE,NA,NA
"156","@rwbaird Learn more about the future of energy and energy tech market trends with J. Michael Horwitz at ETS15 @zpryme_research 
#ETS15",FALSE,0,"rwbaird",2015-03-23 17:51:26,FALSE,NA,"580064323155812352","190025356","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ets_conference",2,FALSE,FALSE,NA,NA
"157","@cpsenergy Make sure you don't miss keynote speaker @Doyle_Beneby at ETS15 tommorow! @zpryme_research 
#ETS15",FALSE,1,"cpsenergy",2015-03-23 17:48:39,FALSE,NA,"580063625290764288","17471392","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ets_conference",4,FALSE,FALSE,NA,NA
"158","RT @ClearBlade: This week! @ClearBlade CEO @esimone928  @ets_conference March 25-26 | http://t.co/AUzF18hEpc  | #MBaaS #IoT #smartgrid #Paa…",FALSE,0,NA,2015-03-23 15:44:22,FALSE,NA,"580032347883511808",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","esimone928",3,TRUE,FALSE,NA,NA
"159","@ets_conference starts this week! Join Chairman Lou D'Ambrosio as he discusses #InternetofThings on Wednesday at 8:30 a.m.!",FALSE,0,"ets_conference",2015-03-23 15:01:24,FALSE,NA,"580021532497436672","2181263006","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","SensusGlobal",0,FALSE,FALSE,NA,NA
"160","RT @arnoldjon: ""Smart transportation-another sign of what's coming @ets_conference"" My latest: http://t.co/ZJDKyK6yM4 #ETS13 @zpryme_resear…",FALSE,0,NA,2015-03-23 14:57:17,FALSE,NA,"580020499201261569",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","NodeSystems",1,TRUE,FALSE,NA,NA
"161","Our CTO, Andrew Wright on panel ETS15 in Austin this week - check it out @ets_conference | http://t.co/pYxNsWzXut",FALSE,0,NA,2015-03-23 14:39:27,FALSE,NA,"580016008737349633",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NDimension1",0,FALSE,FALSE,NA,NA
"162","""Smart transportation-another sign of what's coming @ets_conference"" My latest: http://t.co/ZJDKyK6yM4 #ETS13 @zpryme_research #smartgrid",FALSE,0,NA,2015-03-23 13:56:16,FALSE,NA,"580005140868009984",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","arnoldjon",1,FALSE,FALSE,NA,NA
"163","RT @ClearBlade: This week! @ClearBlade CEO @esimone928  @ets_conference March 25-26 | http://t.co/AUzF18hEpc  | #MBaaS #IoT #smartgrid #Paa…",FALSE,0,NA,2015-03-23 12:49:00,FALSE,NA,"579988213856669696",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Michael__V",3,TRUE,FALSE,NA,NA
"164","This week! ClearBlade CEO esimone928  ets_conference March 25-26 | http://t.co/byp4Wud1m0  | #MBaaS #IoT #smartgrid #PaaS #CEO #CTO via C…",FALSE,1,NA,2015-03-23 12:45:15,FALSE,NA,"579987269861416960",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","iotattack",0,FALSE,FALSE,NA,NA
"165","This week! @ClearBlade CEO @esimone928  @ets_conference March 25-26 | http://t.co/AUzF18hEpc  | #MBaaS #IoT #smartgrid #PaaS #CEO #CTO",FALSE,7,NA,2015-03-23 12:36:15,FALSE,NA,"579985004563943424",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ClearBlade",3,FALSE,FALSE,NA,NA
"166","RT @SimpTek: Excited to attend the Energy Thought Summit 2015 in Austin Tx http://t.co/mJjYzDZBV9 @ets_conference http://t.co/QOyZfyEyMl",FALSE,0,NA,2015-03-22 23:22:39,FALSE,NA,"579785289574518784",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","KeelenGagnon",1,TRUE,FALSE,NA,NA
"167","Excited to attend the Energy Thought Summit 2015 in Austin Tx http://t.co/mJjYzDZBV9 @ets_conference http://t.co/QOyZfyEyMl",FALSE,3,NA,2015-03-22 22:09:51,FALSE,NA,"579766970565976064",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SimpTek",1,FALSE,FALSE,NA,NA
"168","RT @S_IPPP: Distributed #Intelligence Provides #Resilience in Storms @ets_conference @ssgovforum #ETS15 http://t.co/5AEV5iYVT0",FALSE,0,NA,2015-03-22 14:57:56,FALSE,NA,"579658274317840384",NA,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","ssgovforum",1,TRUE,FALSE,NA,NA
"169","Distributed #Intelligence Provides #Resilience in Storms @ets_conference @ssgovforum #ETS15 http://t.co/5AEV5iYVT0",FALSE,0,NA,2015-03-22 14:23:06,FALSE,NA,"579649508318965760",NA,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","S_IPPP",1,FALSE,FALSE,NA,NA
"170","RT @jasonsrodriguez: Come for SXSW, stay for ETS! #TXenergy @ets_conference #ETS15 http://t.co/99ccM6oEfr @edfenergyex",FALSE,0,NA,2015-03-21 23:39:11,FALSE,NA,"579427060038287360",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","S_IPPP",1,TRUE,FALSE,NA,NA
"171","@ets_conference #ETS15 #TexasNDRC Assemblage Theory at work. http://t.co/D4eH7cgdH9",FALSE,0,"ets_conference",2015-03-21 23:38:28,FALSE,NA,"579426882518528000","2181263006","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","S_IPPP",1,FALSE,FALSE,NA,NA
"172","ETS, AAL &amp; GBB DELEGATES @ ALABAMA STATE SIGMA CONFERENCE AT ALABAMA STATE UNIVERSITY https://t.co/l2ttK7wTx9",FALSE,0,NA,2015-03-21 21:19:46,FALSE,NA,"579391978363883520",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Noble_Knots_14",0,FALSE,FALSE,NA,NA
"173","RT @Siemens_Energy: RT @Siemens_SG Learn more about Evolving #Analytics. Live tweets of CTO Larsh Johnson's session @ets_conference on 3/25…",FALSE,0,NA,2015-03-21 16:25:47,FALSE,NA,"579317992644706304",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MahroofJilani",5,TRUE,FALSE,NA,NA
"174","In honor of #WorldPoetryDay ... Don't forget to submit a poem (or other written works) to our 2015 ETS UNDERGRADUATE CONFERENCE!",FALSE,0,NA,2015-03-21 15:06:18,FALSE,NA,"579297988918558721",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SyracuseEnglish",0,FALSE,FALSE,NA,NA
"175","@FSGEnergy @ets_conference",FALSE,0,"FSGEnergy",2015-03-21 06:54:52,FALSE,"505026019053404161","579174317939806208","2651811912","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","XtraTejasnews",0,FALSE,FALSE,NA,NA
"176","RT @S_IPPP: Can the #Texas #Energy System withstand a disaster this summer? Find out at @ets_conference #ETS15 3/26 @ 2pm: http://t.co/hybP…",FALSE,0,NA,2015-03-21 00:17:33,FALSE,NA,"579074330442641409",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jasonsrodriguez",1,TRUE,FALSE,NA,NA
"177","RT @Siemens_Energy: RT @Siemens_SG Learn more about Evolving #Analytics. Live tweets of CTO Larsh Johnson's session @ets_conference on 3/25…",FALSE,0,NA,2015-03-20 23:52:03,FALSE,NA,"579067912025038848",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ShwayComs",5,TRUE,FALSE,NA,NA
"178","RT @Siemens_Energy: RT @Siemens_SG Learn more about Evolving #Analytics. Live tweets of CTO Larsh Johnson's session @ets_conference on 3/25…",FALSE,0,NA,2015-03-20 22:45:12,FALSE,NA,"579051087526772736",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hayaldir_hayat",5,TRUE,FALSE,NA,NA
"179","This is what we call Energy^2! Attend the future of energy and energize 200 lives! @ets_conference @MLFNOW @Gridmates http://t.co/OmjIDtKEMn",FALSE,2,NA,2015-03-20 22:24:19,FALSE,NA,"579045834857148416",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Gridmates",1,FALSE,FALSE,NA,NA
"180","RT Siemens_Energy ""RT Siemens_SG Learn more about Evolving #Analytics. Live tweets of CTO Larsh Johnson's session ets_conference on 3/25! #…",FALSE,0,NA,2015-03-20 22:11:01,FALSE,NA,"579042486091415552",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Windpowr",0,FALSE,FALSE,NA,NA
"181","RT @Siemens_Energy: RT @Siemens_SG Learn more about Evolving #Analytics. Live tweets of CTO Larsh Johnson's session @ets_conference on 3/25…",FALSE,0,NA,2015-03-20 22:06:41,FALSE,NA,"579041397229031424",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RecruiterHouTX",5,TRUE,FALSE,NA,NA
"182","RT @Siemens_SG Learn more about Evolving #Analytics. Live tweets of CTO Larsh Johnson's session @ets_conference on 3/25! #smartcities",FALSE,1,NA,2015-03-20 22:05:39,FALSE,NA,"579041134900563968",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","Siemens_Energy",5,FALSE,FALSE,NA,NA
"183","RT @EquipePKP: Ajd, @PKP_Qc sera à l'ÉTS pour une conférence sur l'avenir énergétique du Québec. #réussir #CoursePQ http://t.co/Hs80UiMY05",FALSE,0,NA,2015-03-20 20:38:05,FALSE,NA,"579019099629563904",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","louloubabba",6,TRUE,FALSE,NA,NA
"184","RT @EquipePKP: Ajd, @PKP_Qc sera à l'ÉTS pour une conférence sur l'avenir énergétique du Québec. #réussir #CoursePQ http://t.co/Hs80UiMY05",FALSE,0,NA,2015-03-20 20:30:37,FALSE,NA,"579017218324893696",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MO_Neveu",6,TRUE,FALSE,NA,NA
"185","RT @EquipePKP: Ajd, @PKP_Qc sera à l'ÉTS pour une conférence sur l'avenir énergétique du Québec. #réussir #CoursePQ http://t.co/Hs80UiMY05",FALSE,0,NA,2015-03-20 19:46:05,FALSE,NA,"579006013610831872",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JeanYvesFilion",6,TRUE,FALSE,NA,NA
"186","Can the #Texas #Energy System withstand a disaster this summer? Find out at @ets_conference #ETS15 3/26 @ 2pm: http://t.co/hybPvIUyJ9",FALSE,0,NA,2015-03-20 18:38:22,FALSE,NA,"578988970178019328",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","S_IPPP",1,FALSE,FALSE,NA,NA
"187","@PKP_Qc WTF la copulation des libellules au Zimbabwe (extrait de ça conférence énergétique à l'ÉTS) @etsmtl #polqc #etsmtl",FALSE,0,"PKP_Qc",2015-03-20 17:10:27,FALSE,NA,"578966845618782208","2842668855","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mathieu_Drolet",0,FALSE,FALSE,NA,NA
"188","RT @Ameli9: Conférence de Pierre-Karl Péladeau à l'ETS pour parler d'enjeux énergétiques #polqc http://t.co/AU6oDIIbwV",FALSE,0,NA,2015-03-20 16:11:04,FALSE,NA,"578951903331102720",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","kingkyor_kyor61",1,TRUE,FALSE,NA,NA
"189","RT @EquipePKP: Ajd, @PKP_Qc sera à l'ÉTS pour une conférence sur l'avenir énergétique du Québec. #réussir #CoursePQ http://t.co/Hs80UiMY05",FALSE,0,NA,2015-03-20 16:11:00,FALSE,NA,"578951883554975744",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","lisonprof01",6,TRUE,FALSE,NA,NA
"190","RT @EquipePKP: Ajd, @PKP_Qc sera à l'ÉTS pour une conférence sur l'avenir énergétique du Québec. #réussir #CoursePQ http://t.co/Hs80UiMY05",FALSE,0,NA,2015-03-20 16:07:05,FALSE,NA,"578950899445399553",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DuguayG",6,TRUE,FALSE,NA,NA
"191","Conférence de Pierre-Karl Péladeau à l'ETS pour parler d'enjeux énergétiques #polqc http://t.co/AU6oDIIbwV",FALSE,1,NA,2015-03-20 16:05:08,FALSE,NA,"578950409903071233",NA,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","Ameli9",1,FALSE,FALSE,NA,NA
"192","RT @EquipePKP: Ajd, @PKP_Qc sera à l'ÉTS pour une conférence sur l'avenir énergétique du Québec. #réussir #CoursePQ http://t.co/Hs80UiMY05",FALSE,0,NA,2015-03-20 16:04:53,FALSE,NA,"578950345797320704",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mapaquet",6,TRUE,FALSE,NA,NA
"193","@ets_conference - final shout-out and recap of my posts about the event: http://t.co/oqGMKxj4Rs @zpryme_research #ETS15 #smartgrid #energy",FALSE,0,"ets_conference",2015-03-20 15:55:16,FALSE,NA,"578947925390336001","2181263006","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","arnoldjon",0,FALSE,FALSE,NA,NA
"194","Ajd, @PKP_Qc sera à l'ÉTS pour une conférence sur l'avenir énergétique du Québec. #réussir #CoursePQ http://t.co/Hs80UiMY05",FALSE,2,NA,2015-03-20 15:44:02,FALSE,NA,"578945100321017856",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EquipePKP",6,FALSE,FALSE,NA,NA
"195","RT @DRsmartgrid: MT @Siemens_SG: Want to learn more re: Evolving #Analytics? Live tweets of CTO Larsh Johnson's session @ets_conference on …",FALSE,0,NA,2015-03-20 14:55:14,FALSE,NA,"578932816316112896",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MicrogridNews",1,TRUE,FALSE,NA,NA
"196",".@ets_conference seeks to be a different kind of energy conference. How so? Find out here: http://t.co/FAzDp5BQBU",FALSE,0,NA,2015-03-20 14:35:09,FALSE,NA,"578927765203845120",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","EDFEnergyEX",0,FALSE,FALSE,NA,NA
"197","MT @Siemens_SG: Want to learn more re: Evolving #Analytics? Live tweets of CTO Larsh Johnson's session @ets_conference on 3/25! #smartcities",FALSE,0,NA,2015-03-20 14:10:28,FALSE,NA,"578921550134423553",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","DRsmartgrid",1,FALSE,FALSE,NA,NA
"198","RT @Siemens_SG: What's next for the grid &amp; #utilities? Stay tuned for coverage of CTO Larsh Johnson @ets_conference on 3/25! #smartcities",FALSE,0,NA,2015-03-20 02:49:42,FALSE,NA,"578750231602466816",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TecnoformasSA",9,TRUE,FALSE,NA,NA
"199","RT @LINKBYNETCanada: RDV le 23 avril - Conférence sur ""L’Internet des objets: opportunités et risques"" François Coallier- CIO ETS témoigner…",FALSE,0,NA,2015-03-20 01:48:47,FALSE,NA,"578734903111626752",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>","CharlesAubinLab",1,TRUE,FALSE,NA,NA
"200","RT @magbrac: @etsplc looking very much forward to my keynote during the Expert 360 Degree Feedback conference at ETS London! https://t.co/2…",FALSE,0,NA,2015-03-19 19:33:53,FALSE,NA,"578640553308487682",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","etsplc",1,TRUE,FALSE,NA,NA
